1138_bus,1138,36276,0.1019433752,0.355845,0.076071,0.025872,1.402118
c-67b,57975,241787550,30.6446311879,7.890046,3.907075,26.737556,9.042994
conf5_4-8x8-05,49152,149520384,3.744039312,39.935581,1.46083,2.283209,65.486934
conf5_4-8x8-10,49152,149520384,3.7356277477,40.025504,1.458777,2.276851,65.669821
conf5_4-8x8-15,49152,149520384,3.7361571885,40.019832,1.458923,2.277234,65.658763
conf5_4-8x8-20,49152,149520384,3.7415924686,39.961697,1.459412,2.28218,65.516461
conf6_0-8x8-20,49152,149520384,3.7422555673,39.954616,1.459321,2.282934,65.494831
conf6_0-8x8-30,49152,149520384,3.7439689695,39.936331,1.461101,2.282868,65.496726
conf6_0-8x8-80,49152,149520384,3.7504759093,39.867043,1.465434,2.285042,65.434402
invextr1_new,30412,306811190,5.0072323444,61.273608,1.51259,3.494642,87.794729
mixtank_new,29957,353774742,5.249728843,67.389146,1.56408,3.685648,95.98711
msdoor,415863,2084388586,27.7663620946,75.06884,10.243496,17.522866,118.952494
pf2177,9728,129037780,12.5779435635,10.259052,2.868571,9.709373,13.290022
wb-edu,9845725,3119159980,208.4046054064,14.966848,117.560558,90.844047,34.335326
Dubcova3,146689,210740450,4.3732849648,48.188136,2.193133,2.180152,96.663197
BenElechi1,245874,1411111740,15.93655006,88.545622,5.401595,10.534955,133.945683
FEM_3D_thermal2,147900,170580600,3.2255377489,52.884391,1.790531,1.435007,118.870908
F2,71505,985614206,16.9906724987,58.009134,5.366324,11.624348,84.788771
kkt_power,2063494,432975710,17.3111129669,25.011431,8.9574,8.353713,51.830334
fem_filter,74062,732173464,9.809122466,74.642096,2.210673,7.598449,96.358275
water_tank,60740,151578248,2.4088633771,62.925216,0.946004,1.462859,103.617776
largebasis,440020,141681160,5.42870481,26.09852,3.089943,2.338762,60.579551
nlpkkt80,1062400,1580769408,28.1150427196,56.22504,11.643464,16.471579,95.969511
nlpkkt120,3542400,5363108608,92.1458765326,58.202372,35.105635,57.040242,94.023245
case9,14454,323280496,130.3900369356,2.479334,6.147084,124.242953,2.602003
mono_500Hz,169410,408061936,11.6004472206,35.176397,5.806232,5.794216,70.425743
Freescale1,3428755,222481664,14.0322638414,15.855009,7.040097,6.992167,31.818702
TSOPF_RS_b2383,38120,255898874,46.4955669391,5.503726,10.528258,35.967309,7.114763
TSOPF_FS_b300,29214,28047313584,1311.6217962204,21.38369,87.184012,1224.437785,22.906279
TSOPF_FS_b39_c7,28216,3983868780,1007.9100724062,3.952603,24.526573,983.3835,4.051185
TSOPF_FS_b9_c6,14454,323280496,129.1337012168,2.503456,6.016625,123.117076,2.625797
TSOPF_RS_b2052_c1,25626,106671706,16.2583855301,6.561027,4.94819,11.310196,9.431464
TSOPF_RS_b2383_c1,38120,255898874,45.6782097201,5.602209,9.693196,35.985014,7.111262
TSOPF_RS_b678_c2,35696,138452906,16.6139226887,8.333547,4.695942,11.917981,11.617144
fem_hifreq_circuit,491100,1926863258,34.0870754691,56.527679,11.936422,22.150653,86.989003
atmosmodd,1270432,122476256,7.2312441567,16.937093,4.266738,2.964506,41.314224
atmosmodj,1270432,122476256,7.2231206868,16.956141,4.260831,2.96229,41.345129
atmosmodl,1489752,143181536,9.5050200325,15.063781,5.288662,4.216358,33.958584
atmosmodm,1489752,143181536,9.5005332492,15.070895,5.28686,4.213673,33.980219
offshore,259789,142685030,5.1199014997,27.868706,2.910467,2.209435,64.57988
soc-Slashdot0811,77360,223678350,119.7278097519,1.868224,5.869721,113.858089,1.964536
soc-Slashdot0902,82168,234252916,126.865831406,1.846462,5.879564,120.986267,1.936194
email-Enron,36692,103002896,25.0442364661,4.112838,2.900478,22.143759,4.651554
web-BerkStan,685230,444997738,19.1429302198,23.246062,9.307086,9.835844,45.242454
web-Google,916428,121375672,6.6695199654,18.198562,3.679153,2.990367,40.588892
web-NotreDame,325729,129187496,23.7448375308,5.440656,2.847199,20.897638,6.181919
gsm_106857,589446,1894501872,36.0402409366,52.566293,12.512702,23.527538,80.52274
pdb1HYS,36417,1110645318,13.7486626554,80.782062,3.663485,10.085177,110.126505
consph,83334,927690060,11.1799192193,82.978244,3.462678,7.717241,120.21006
cant,62451,538972946,6.8402224075,78.794652,2.271884,4.568338,117.980091
cop20k_A,121192,159766770,4.2920762498,37.223656,2.279553,2.012523,79.386301
webbase-1M,1000005,139048390,21.0817657207,6.595671,6.748828,14.332938,9.701318
dielFilterV2clx,607232,2483953504,42.8694376867,57.942293,14.251599,28.617839,86.797382
dielFilterV2real,1157456,4674724384,74.4491002159,62.790878,22.011716,52.437384,89.148695
dielFilterV3clx,420408,6252917836,109.9929090007,56.848372,30.145828,79.847081,78.311164
dielFilterV3real,1102824,17410922116,298.0826541272,58.409712,74.668565,223.414089,77.931173
cnr-2000,325557,192131576,10.9504999971,17.545461,4.71807,6.23243,30.827717
in-2004,1382908,3417006962,106.9430635631,31.951646,16.125128,90.817935,37.624803
eu-2005,862664,1698537838,86.8327767137,19.561022,14.063748,72.769029,23.341494
road_central,14081816,187219664,21.0721639669,8.884691,8.979407,12.092757,15.481967
delaunay_n21,2097152,158483012,11.0213492517,14.379638,5.98417,5.037179,31.462651
delaunay_n22,4194304,316969204,22.2339657499,14.25608,11.606777,10.627189,29.826252
delaunay_n23,8388608,633923336,38.8341504367,16.323863,17.728437,21.105714,30.035627
delaunay_n24,16777216,1267828744,72.1460225337,17.573093,30.844173,41.301849,30.696658
hugebubbles-00000,18318143,329583904,24.4967515624,13.454188,11.020571,13.47618,24.456775
hugebubbles-00010,19458087,350098236,34.2512280942,10.22148,14.376046,19.875182,17.614844
hugetrace-00010,12057441,216954288,17.4013005017,12.467705,7.970331,9.43097,23.004451
hugetrace-00020,16002413,287947304,22.5279514692,12.781779,9.114431,13.413521,21.466944
hugetric-00010,6592765,118603900,11.0959947822,10.688893,5.502249,5.593746,21.202948
hugetric-00020,7122792,128142036,12.8501358122,9.972037,6.622907,6.227229,20.577699
rgg_n_2_19_s0,524288,176303320,6.1583167495,28.628492,3.386092,2.772225,63.596319
rgg_n_2_20_s0,1048576,389961132,11.6611970312,33.440918,5.736664,5.924533,65.821409
rgg_n_2_21_s0,2097152,859150144,24.8155916226,34.621385,11.169416,13.646176,62.959041
rgg_n_2_22_s0,4194304,1879885820,47.2668409653,39.771768,19.559341,27.7075,67.847544
germany_osm,11548845,112443248,12.9077383783,8.711305,6.389886,6.517852,17.251581
auto,448695,202494316,8.2352555954,24.588711,4.644243,3.591013,56.389191
m14b,214765,109222820,4.1323695623,26.431039,2.29319,1.83918,59.386692
HTC_336_4438,226340,541225572,341.0073775332,1.587137,10.046381,330.960996,1.635315
HTC_336_9129,226340,467091368,150.1696335603,3.110425,9.929436,140.240198,3.330653
TSC_OPF_1047,8140,2704763288,20.7827224367,130.144802,4.340913,16.44181,164.505205
TSC_OPF_300,9774,866232788,42.5073509992,20.378423,3.008588,39.498763,21.930631
Serena,1391349,6223932702,92.8943559047,67.000117,26.592488,66.301868,93.87266
Emilia_923,923136,3668418072,59.5030839337,61.65089,17.524775,41.978309,87.38842
Fault_639,638802,2597560596,42.8174797489,60.665892,14.03619,28.78129,90.251709
Flan_1565,1564794,18026869680,229.8671808428,78.422982,73.555358,156.311822,115.326336
Geo_1438,1437960,5603456772,86.6734512165,64.650209,24.569188,62.104263,90.226604
Hook_1498,1498023,5537796822,80.3317124999,68.936621,23.579184,56.752529,97.577975
StocF-1465,1465137,621711590,19.4700820939,31.931637,8.895006,10.575076,58.790272
Cube_Coup_dt0,2164760,15036406016,192.3062762173,78.189887,66.259479,126.046797,119.29225
Long_Coup_dt6,1470152,10448487424,140.9920915336,74.106904,48.493249,92.498843,112.958034
Chevron4,711450,114562408,7.0283427514,16.30006,3.562348,3.465995,33.053255
CurlCurl_2,806529,198754974,10.890712752,18.249951,6.642778,4.247935,46.788612
CurlCurl_3,1219574,302766444,12.9371452189,23.402879,6.839688,6.097457,49.65454
CurlCurl_4,2380515,594192634,21.7979963156,27.259048,10.303258,11.494738,51.692577
333SP,3712815,269563020,20.4247704663,13.197848,10.385425,10.039345,26.850657
AS365,3799275,277813656,23.89176672,11.628008,11.836555,12.055212,23.045108
M6,3501776,256962436,21.2035205303,12.118857,10.008088,11.195432,22.952435
NLR,4163763,305534880,25.8387319685,11.824686,12.53101,13.307722,22.959218
vsp_bcsstk30_500sep_10in_1Kout,58348,678270396,10.6274754988,63.822344,2.828621,7.798855,86.970515
vsp_befref_fxm_2_4_air02,14109,158448284,66.5070188435,2.38243,2.898125,63.608894,2.490977
vsp_msc10848_300sep_100in_1Kout,21996,649158524,9.7808373714,66.370445,2.318831,7.462006,86.995176
CoupCons3D,416800,2454407936,32.8615672814,74.689315,13.12813,19.733437,124.378126
ML_Laplace,377002,4076903696,52.6108261882,77.491725,18.387627,34.2232,119.1269
Bump_2911,2911419,11490313854,163.7048292192,70.189217,43.251447,120.453383,95.392206
hangGlider_3,10260,167798238,235.3760672166,0.712894,4.95967,230.416397,0.728239
hangGlider_4,15561,385191344,804.2202684359,0.478962,17.181586,787.038682,0.489419
hangGlider_5,16011,407765828,1172.5842116255,0.34775,17.334875,1155.249336,0.352968
lowThrust_4,13562,115027306,54.8632979378,2.096617,4.917184,49.946113,2.303028
lowThrust_5,16262,164773726,86.2437835312,1.910558,4.977227,81.266556,2.027571
lowThrust_6,16928,178387490,96.7945593133,1.84295,5.945032,90.849528,1.963549
lowThrust_7,17378,187790122,103.2282229688,1.819174,5.963033,97.26519,1.930702
lowThrust_8,17702,194811630,108.770735783,1.79103,5.970802,102.799934,1.895056
lowThrust_9,18044,202252606,114.5596412491,1.765479,5.971633,108.588008,1.862569
lowThrust_10,18260,207047594,118.9670156571,1.740378,5.981406,112.98561,1.832513
lowThrust_11,18368,209498722,120.5317859072,1.73812,5.990511,114.541274,1.829024
lowThrust_12,18458,211513862,124.7870411855,1.694999,6.945278,117.841763,1.794897
lowThrust_13,18476,211926086,125.3975965941,1.690033,6.937879,118.459718,1.789014
iChem_Jacobian,274087,127565178,4.9835744067,25.597125,2.839063,2.144511,59.484507
cant,62451,538972946,7.1653431251,75.219419,2.166837,4.998506,107.826802
pwtk,217918,1252108804,13.5530821872,92.385539,3.76618,9.786902,127.93719
offshore,259789,142685030,3.7807603126,37.739771,1.36621,2.41455,59.093832
pdb1HYS,36417,1110645318,13.8165887502,80.384915,3.726556,10.090033,110.073506
rma10,46835,312960518,3.9914662498,78.407407,1.222341,2.769126,113.017812
shipsec1,140874,901278576,10.6165965626,84.893362,3.113952,7.502645,120.128117
consph,83334,927690060,11.0120359377,84.243283,3.260282,7.751754,119.674852
conf5_4-8x8-05,49152,149520384,2.7646003127,54.083906,0.668956,2.095644,71.348167
filter3D,106437,171914370,3.1812024999,54.040687,0.941742,2.239461,76.765971
af_shell10,1508065,3681833750,45.6237475,80.699941,13.276285,32.347463,113.821408
hood,220542,1124056276,13.0154071871,86.363512,3.580104,9.435303,119.133029
cant,62451,538972946,2379912.0034078225,0.000226,2.164285,2379909.839123,0.000226
cant,62451,538972946,7.1792795788,75.073403,2.171181,5.008098,107.620283
cant,62451,538972946,7.1983281523,74.87474,2.189785,5.008543,107.610717
pwtk,217918,1252108804,13.5960108601,92.093837,3.767547,9.828464,127.396182
offshore,259789,142685030,3.8359665778,37.19663,1.415751,2.420216,58.955497
pdb1HYS,36417,1110645318,13.8723982964,80.061522,3.767076,10.105322,109.906971
rma10,46835,312960518,4.0168198757,77.91251,1.241646,2.775174,112.77148
shipsec1,140874,901278576,10.5634981301,85.320087,3.078023,7.485475,120.403656
consph,83334,927690060,12.0300857816,77.114168,3.51748,8.512606,108.97839
conf5_4-8x8-05,49152,149520384,2.7979491279,53.439279,0.702645,2.095304,71.35975
filter3D,106437,171914370,3.1657454092,54.304547,0.936528,2.229218,77.118692
af_shell10,1508065,3681833750,45.7590823062,80.461267,13.38476,32.374322,113.726976
hood,220542,1124056276,13.0628896877,86.049588,3.614341,9.448549,118.966026
cant,62451,538972946,7.2431201115,74.411709,2.211587,5.031533,107.119026
pwtk,217918,1252108804,13.5990332346,92.073369,3.782374,9.816659,127.549379
offshore,259789,142685030,3.7982116919,37.566371,1.384243,2.413969,59.108067
pdb1HYS,36417,1110645318,13.9720439911,79.49054,3.858503,10.113541,109.817648
rma10,46835,312960518,4.0298840031,77.659932,1.257226,2.772658,112.87384
shipsec1,140874,901278576,10.5380862951,85.52583,3.055345,7.482742,120.447639
consph,83334,927690060,11.9504823815,77.627834,3.502534,8.447949,109.812465
conf5_4-8x8-05,49152,149520384,2.7863304131,53.662115,0.691469,2.094862,71.374827
filter3D,106437,171914370,3.3524057362,51.280896,1.095927,2.256479,76.187006
af_shell10,1508065,3681833750,45.5797477625,80.777844,13.28097,32.298777,113.992975
hood,220542,1124056276,13.2191500161,85.032417,3.780658,9.438492,119.092787
consph,83334,927690060,11.9919488207,77.359408,3.557391,8.434558,109.986798
shipsec1,140874,901278576,10.5447222013,85.472008,3.053331,7.491391,120.308569
consph,83334,927690060,11.9530411903,77.611216,3.520168,8.432873,110.008781
shipsec1,140874,901278576,10.5404325295,85.506792,3.053611,7.486822,120.382002
consph,83334,927690060,11.9458669797,77.657826,3.508098,8.437769,109.944943
shipsec1,140874,901278576,11.4530201536,78.693529,3.286317,8.166703,110.360155
consph,83334,927690060,12.1666702908,76.248475,3.557506,8.609165,107.756105
shipsec1,140874,901278576,11.5647427738,77.933301,3.333067,8.231676,109.489074
consph,83334,927690060,12.2221654747,75.902266,3.510845,8.71132,106.492474
shipsec1,140874,901278576,11.4834581036,78.484945,3.315033,8.168425,110.336883
consph,83334,927690060,11.9597769808,77.567505,3.509763,8.450014,109.785623
shipsec1,140874,901278576,11.4801286254,78.507707,3.296544,8.183584,110.132497
shipsec1,140874,901278576,11.5509100724,78.026629,3.327896,8.223014,109.604405
consph,83334,927690060,12.2173659038,75.932084,3.585785,8.631581,107.476265
consph,83334,927690060,11.9868933689,77.392034,3.530938,8.455955,109.708485
shipsec1,140874,901278576,10.5868699029,85.131732,3.086299,7.500571,120.161333
shipsec1,140874,901278576,12.2801705264,73.393002,4.115618,8.164553,110.389218
consph,83334,927690060,11.2121436279,82.739759,3.472696,7.739447,119.865158
shipsec1,140874,901278576,12.2528420528,73.556696,4.111581,8.141261,110.705037
consph,83334,927690060,11.2104269443,82.752429,3.472759,7.737668,119.892727
cant,62451,538972946,7.4504449498,72.341041,2.460842,4.989603,108.019213
pwtk,217918,1252108804,14.4874314778,86.427246,4.705433,9.781998,128.001335
offshore,259789,142685030,5.1297378959,27.815267,2.917706,2.212032,64.504064
pdb1HYS,36417,1110645318,13.4436801542,82.614679,3.613897,9.829783,112.987773
rma10,46835,312960518,3.6418469157,85.934562,1.105709,2.536138,123.400416
shipsec1,140874,901278576,12.2362541035,73.656412,4.100219,8.136035,110.776141
consph,83334,927690060,11.2447664607,82.499718,3.501799,7.742967,119.810668
conf5_4-8x8-05,49152,149520384,3.4476515371,43.368763,1.357055,2.090597,71.520429
filter3D,106437,171914370,4.6776848147,36.752021,2.446689,2.230995,77.05725
af_shell10,1508065,3681833750,47.3375316942,77.778321,17.328291,30.009241,122.69
hood,220542,1124056276,13.0966572091,85.827724,4.4384,8.658258,129.824766
gupta3,16783,61431943634,2060.5355804786,29.813581,119.986823,1940.548757,31.656996
delaunay_n24,16777216,1267828744,70.5984421307,17.95831,29.685284,40.913158,30.988288
consph,83334,927690060,12.9151479574,71.829611,4.442566,8.472582,109.493191
shipsec1,140874,901278576,11.3060582895,79.716428,3.861748,7.44431,121.069461
gupta3,16783,61431943634,2055.903772125,29.880749,120.231963,1935.671809,31.736756
gupta3,16783,61431943634,2055.5021922817,29.886586,118.990237,1936.511955,31.722987
delaunay_n24,16777216,1267828744,71.1345764706,17.82296,29.913849,41.220728,30.757069
